transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
19082,81,2409,19/8/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429
4977,54,2408,5/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
13899,29,2408,6/12/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
14493,83,2408,13/8/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
1243,69,2407,4/8/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,35455
3766,56,2407,23/6/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,39031
6795,5,2407,25/9/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,33549
18901,86,2407,13/8/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,39526
19384,0,2407,11/6/2017,FALSE,Approved,,,,,1098.18,,
19677,53,2407,23/10/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,38216
202,23,2406,26/2/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,39031
6485,24,2406,10/9/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,33455
9338,62,2406,22/3/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,36146
13721,96,2406,11/10/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",42458
4225,0,2405,2/5/2017,FALSE,Approved,,,,,710.55,,
5423,53,2405,17/2/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
9842,61,2405,11/3/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172
10285,84,2405,10/3/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
16862,58,2405,15/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
19774,30,2405,20/5/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
3672,48,2404,14/3/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
4497,60,2404,21/1/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779
4944,3,2404,26/6/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
5862,0,2404,28/12/2017,FALSE,Approved,,,,,1672.07,,
8822,72,2404,27/4/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
9393,92,2404,23/2/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
131,96,2403,18/1/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539
984,98,2403,11/2/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
2652,31,2403,2/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
12843,36,2403,25/2/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
17706,70,2403,29/5/2017,TRUE,Cancelled,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
4006,33,2402,29/1/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888
7651,20,2402,1/8/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",33455
13088,1,2402,13/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
1022,44,2401,8/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672
7766,77,2401,20/1/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,38193
9010,10,2401,16/9/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,39298
9225,34,2401,7/9/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,38750
9572,71,2401,19/7/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",41922
9822,5,2401,9/12/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,37659
16557,46,2401,11/4/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,37668
18125,60,2401,2/2/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",42145
5650,57,2400,20/10/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,42172
5852,77,2400,10/10/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,38193
9806,69,2400,11/12/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,34996
12920,83,2400,25/11/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,35667
15657,49,2400,2/4/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,37220
18622,99,2400,21/10/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
18935,8,2400,8/9/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",42560
19126,7,2400,28/11/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,41701
2504,41,2399,16/11/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,40303
2514,90,2399,21/6/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
5273,49,2399,22/11/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,36146
7966,93,2399,14/2/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,40672
8795,12,2399,8/4/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,35455
13334,0,2399,24/10/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
5136,69,2398,2/5/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,35455
6492,41,2398,14/1/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
7474,0,2398,8/9/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,38258
78,80,2397,7/11/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,36145
3617,33,2397,25/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",38750
6163,51,2397,10/4/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",35470
8652,67,2397,10/9/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,42710
10296,69,2397,13/4/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,34996
14082,69,2397,22/10/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
16072,3,2397,13/6/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
16807,13,2397,30/7/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,34586
19643,23,2397,10/2/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244
2655,11,2396,22/4/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
7032,94,2396,12/7/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,33364
10074,43,2396,21/10/2017,,Approved,Solex,Standard,medium,medium,1151.96,$649.49,38991
13575,98,2396,30/12/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,33364
19289,35,2396,6/8/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,35560
8594,0,2395,29/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
9763,7,2394,1/10/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
7271,61,2393,23/8/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,42218
14802,91,2393,30/8/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,42226
3169,25,2392,4/12/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
4613,60,2392,5/6/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779
8499,90,2392,30/6/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482
9416,43,2392,17/10/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498
12905,56,2392,3/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707
546,73,2391,21/8/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
3038,45,2391,15/3/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071
5442,72,2391,21/9/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
7435,79,2391,18/12/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873
12236,15,2391,3/1/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
12621,36,2391,23/3/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
13391,61,2391,22/9/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172
14363,36,2391,8/7/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
17378,75,2391,2/6/2017,FALSE,Cancelled,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859
19308,24,2391,9/8/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,40670
1955,67,2390,21/7/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
5550,83,2390,5/2/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
8217,35,2390,17/9/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
8626,24,2390,1/4/2017,,Approved,Solex,Road,medium,large,1777.8,$820.78,40670
8656,30,2390,18/2/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
18921,78,2390,3/9/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
19319,51,2390,22/10/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009
5077,66,2389,22/12/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
6303,0,2389,20/10/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
17995,58,2389,13/7/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
1758,57,2388,8/3/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
2555,62,2388,16/1/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143
7004,59,2388,8/9/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
7839,63,2388,24/6/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
8109,8,2388,5/1/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649
14974,26,2388,2/7/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
15594,1,2388,13/6/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
7609,0,2387,16/3/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,37499
18324,0,2387,1/7/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,37698
1205,44,2386,22/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672
6057,52,2386,9/2/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
6384,93,2386,22/2/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833
8987,73,2386,7/10/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
10117,21,2386,18/12/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
12255,91,2386,16/9/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
18170,62,2386,5/1/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143
1162,57,2385,24/7/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
6412,100,2385,21/7/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
14356,32,2385,13/2/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
14964,49,2385,31/10/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
15487,80,2385,20/9/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
16420,58,2385,22/11/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
18444,86,2385,29/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
19987,38,2385,1/11/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
892,0,2384,23/7/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,38258
1040,38,2384,8/5/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,39298
2627,77,2384,6/5/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41848
4396,41,2384,26/1/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,35160
6846,0,2384,1/11/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,39298
17169,0,2384,8/4/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,34556
664,100,2383,21/1/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
756,60,2383,14/7/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779
1239,73,2383,18/2/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
1959,42,2383,20/6/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526
2060,82,2383,9/12/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
4391,75,2383,14/1/2017,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859
6564,83,2383,2/12/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
13035,28,2383,16/5/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455
14194,19,2383,24/8/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
1504,84,2382,10/5/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,37626
2403,13,2382,21/4/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,35378
7051,27,2382,17/6/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,33888
7088,30,2382,11/9/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,35052
10155,70,2382,18/2/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,41922
12293,2,2382,11/10/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,37659
14407,91,2382,22/11/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36833
161,69,2381,10/7/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,42105
5231,12,2381,1/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,42560
6542,43,2381,29/11/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,39427
6701,96,2381,5/11/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",34556
8615,47,2381,17/10/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",37220
11530,11,2381,2/3/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,38693
19537,49,2381,6/11/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,39915
1323,7,2380,24/2/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,40649
8851,24,2380,4/2/2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,34115
11299,5,2380,4/4/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,38258
13314,46,2380,4/10/2017,,Approved,Solex,Standard,low,medium,1289.85,$74.51,41009
18135,24,2380,5/2/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,37337
18582,53,2380,26/8/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,37823
19606,85,2380,18/11/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,34079
2209,77,2379,7/8/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,42226
3269,71,2379,18/6/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",41922
8241,58,2379,14/2/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,34170
8557,54,2379,27/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,37823
10853,12,2379,7/9/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,40303
11147,33,2379,9/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",38750
11872,53,2379,29/6/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35707
13556,10,2379,21/10/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,38693
15253,70,2379,18/2/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42710
17111,70,2379,5/8/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42710
18919,73,2379,21/7/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,38859
927,63,2378,29/9/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
3742,17,2378,12/3/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
10634,72,2378,20/12/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
18890,36,2378,1/12/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
19159,99,2378,27/9/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
410,82,2377,7/3/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,40553
4097,90,2377,17/10/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,40784
6824,38,2377,2/8/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,37499
10797,38,2377,23/12/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41533
12857,59,2377,30/8/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",36145
5466,85,2376,17/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,35455
5821,54,2376,19/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,38647
9658,64,2376,25/10/2017,,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40487
11422,61,2376,18/4/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,38339
1548,75,2375,15/3/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859
2981,75,2375,5/10/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859
11076,82,2375,22/2/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
12173,15,2375,12/1/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
13704,55,2375,1/8/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
16740,81,2375,17/11/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429
18754,68,2375,2/3/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
3431,74,2374,4/3/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
4184,58,2374,12/12/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
4341,7,2374,29/10/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
7958,19,2374,30/5/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
8881,71,2374,16/12/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996
10998,100,2374,31/7/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
11939,63,2374,11/2/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
9660,98,2373,25/7/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,42172
10688,21,2373,22/7/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,38693
17306,9,2373,27/6/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33552
19452,58,2373,15/11/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,34170
1215,6,2372,24/8/2017,TRUE,Cancelled,OHM Cycles,Standard,high,medium,227.88,$136.73,37659
2661,37,2372,31/8/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
5999,66,2372,12/11/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
13403,51,2372,4/9/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009
17797,2,2372,14/9/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
18277,20,2372,2/7/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303
18360,23,2372,29/4/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244
18407,76,2372,27/10/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
18609,27,2372,30/12/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
4530,63,2371,12/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,39031
6256,52,2371,13/6/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,37337
6608,28,2371,14/1/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",41701
15172,76,2371,28/9/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",42458
16125,95,2371,18/8/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
8884,91,2370,10/12/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
14182,22,2370,19/6/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345
18540,92,2370,8/5/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
1015,35,2369,29/12/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,39526
1091,14,2369,10/2/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",41345
2367,4,2369,25/11/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38258
8013,11,2369,6/3/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,38693
9751,21,2369,19/6/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,34244
